id,added_on_year,type,bedrooms,bathrooms,toilets,parking_spaces,town,state,price
5403,2024,Terraced Duplex,4,5,5,3,Wuye,Abuja,"₦190,000,000"
5404,2024,Flat / Apartment,3,4,4,3,Garki,Abuja,"₦130,000,000"
5405,2024,Terraced Duplex,4,4,5,Unknown,Lugbe District,Abuja,"₦130,000,000"
5406,2024,Detached Bungalow,3,3,4,Unknown,Lugbe District,Abuja,"₦120,000,000"
5407,2024,Detached Duplex,5,6,6,4,Kado,Abuja,"₦380,000,000"
5408,2024,Flat / Apartment,4,Unknown,Unknown,Unknown,Life Camp,Abuja,"₦90,000,000"
5409,2024,Detached Duplex,6,6,6,6,Asokoro District,Abuja,"₦900,000,000"
5410,2024,Flat / Apartment,2,2,3,Unknown,Katampe,Abuja,"₦65,000,000"
5411,2024,Flat / Apartment,3,3,4,Unknown,Katampe,Abuja,"₦75,000,000"
5412,2024,Terraced Duplex,4,4,5,Unknown,Katampe,Abuja,"₦130,000,000"
5413,2024,Detached Duplex,5,5,6,Unknown,Katampe,Abuja,"₦230,000,000"
5414,2024,Terraced Duplex,4,4,5,Unknown,Apo,Abuja,"₦190,000,000"
5415,2024,Terraced Duplex,6,6,7,Unknown,Life Camp,Abuja,"₦150,000,000"
5416,2024,Flat / Apartment,3,3,4,Unknown,Lugbe District,Abuja,"₦88,000,000"
5417,2024,Detached Duplex,7,7,8,Unknown,Karsana,Abuja,"₦400,000,000"
5418,2024,Flat / Apartment,2,2,3,Unknown,Jahi,Abuja,"₦170,000,000"
5419,2024,Detached Duplex,4,4,5,Unknown,Wuse,Abuja,"₦500,000,000"
5420,2024,House,5,5,6,Unknown,Jabi,Abuja,"₦250,000,000"
5421,2024,House,2,2,3,Unknown,Jahi,Abuja,"₦170,000,000"
5422,2024,Detached Duplex,4,4,5,Unknown,Asokoro District,Abuja,"₦5,000,000,000"
5423,2024,Terraced Duplex,5,5,6,Unknown,Utako,Abuja,"₦450,000,000"
5424,2024,House,4,4,5,Unknown,Galadimawa,Abuja,"₦140,000,000"
5425,2024,Detached Duplex,4,4,5,Unknown,Wuse,Abuja,"₦450,000,000"
5426,2024,Detached Duplex,5,5,6,7,Katampe,Abuja,"₦800,000,000"
5427,2024,Flat / Apartment,3,3,4,3,Garki,Abuja,"₦130,000,000"
5428,2024,Flat / Apartment,3,3,4,3,Wuye,Abuja,"₦105,000,000"
5429,2024,Terraced Duplex,4,4,5,Unknown,Life Camp,Abuja,"₦210,000,000"
5430,2024,Detached Duplex,6,6,7,Unknown,Asokoro District,Abuja,"₦600,000,000"
5431,2024,Detached Duplex,6,7,7,5,Jahi,Abuja,"₦250,000,000"
5432,2024,Flat / Apartment,3,3,4,2,Gaduwa,Abuja,"₦170,000,000"
5433,2024,Detached Duplex,6,6,5,10,Asokoro District,Abuja,"₦500,000,000"
5434,2023,Terraced Duplex,5,5,6,3,Maitama District,Abuja,"₦400,000,000"
5435,2024,Terraced Duplex,4,4,5,Unknown,Apo,Abuja,"₦185,000,000"
5436,2024,Terraced Duplex,4,4,5,Unknown,Apo,Abuja,"₦110,000,000"
5437,2024,Detached Duplex,5,5,6,Unknown,Gaduwa,Abuja,"₦400,000,000"
5438,2024,Detached Duplex,4,5,5,5,Maitama District,Abuja,"₦850,000,000"
5439,2024,Terraced Duplex,4,Unknown,Unknown,Unknown,Jahi,Abuja,"₦300,000,000"
5440,2024,Detached Duplex,5,5,6,16,Asokoro District,Abuja,"₦550,000,000"
5441,2024,Terraced Duplex,4,4,5,Unknown,Mabushi,Abuja,"₦165,000,000"
5442,2024,Terraced Duplex,4,4,5,Unknown,Katampe,Abuja,"₦250,000,000"
5443,2024,Detached Duplex,4,4,5,2,Lugbe District,Abuja,"₦80,000,000"
5444,2024,Flat / Apartment,3,3,4,Unknown,Katampe,Abuja,"₦150,000,000"
5445,2024,Terraced Duplex,4,5,5,6,Gwarinpa,Abuja,"₦175,000,000"
5446,2024,Detached Duplex,6,6,7,Unknown,Guzape District,Abuja,"₦750,000,000"
5447,2024,Detached Duplex,9,9,10,Unknown,Katampe,Abuja,"₦2,500,000,000"
5448,2024,Flat / Apartment,2,2,3,Unknown,Apo,Abuja,"₦70,000,000"
5449,2024,Detached Duplex,3,3,4,Unknown,Jahi,Abuja,"₦170,000,000"
5450,2024,Detached Duplex,11,11,12,Unknown,Apo,Abuja,"₦700,000,000"
5451,2024,Detached Duplex,11,11,12,Unknown,Guzape District,Abuja,"₦2,500,000,000"
5452,2024,Detached Duplex,6,6,7,Unknown,Guzape District,Abuja,"₦1,000,000,000"
5453,2024,Detached Duplex,5,5,6,Unknown,Karsana,Abuja,"₦500,000,000"
5454,2024,Terraced Duplex,2,2,3,Unknown,Garki,Abuja,"₦130,000,000"
5455,2024,Detached Duplex,4,5,5,7,Katampe,Abuja,"₦450,000,000"
5456,2024,Terraced Duplex,4,4,5,Unknown,Life Camp,Abuja,"₦160,000,000"
5457,2024,Terraced Duplex,5,5,6,4,Kukwaba,Abuja,"₦250,000,000"
5458,2024,Terraced Duplex,4,4,4,Unknown,Life Camp,Abuja,"₦220,000,000"
5459,2024,Flat / Apartment,2,3,3,2,Life Camp,Abuja,"₦65,000,000"
5460,2024,Flat / Apartment,3,Unknown,Unknown,Unknown,Garki,Abuja,"₦135,000,000"
5461,2024,Detached Duplex,5,5,6,8,Mabushi,Abuja,"₦450,000,000"
5462,2024,House,7,7,8,Unknown,Life Camp,Abuja,"₦12,000,000,000"
5463,2024,Detached Duplex,5,5,6,Unknown,Lokogoma District,Abuja,"₦280,000,000"
5464,2024,Detached Duplex,5,Unknown,Unknown,Unknown,Maitama District,Abuja,"₦700,000,000"
5465,2024,Detached Duplex,5,5,6,Unknown,Guzape District,Abuja,"₦550,000,000"
5466,2024,Detached Duplex,4,4,5,20,Utako,Abuja,"₦1,000,000,000"
5467,2024,Detached Duplex,4,4,5,Unknown,Gwarinpa,Abuja,"₦250,000,000"
5468,2024,Flat / Apartment,3,3,4,2,Gaduwa,Abuja,"₦170,000,000"
5469,2024,Terraced Duplex,4,4,5,3,Maitama District,Abuja,"₦500,000,000"
5470,2024,Detached Duplex,7,Unknown,Unknown,Unknown,Guzape District,Abuja,No price available
5471,2023,Flat / Apartment,3,3,4,15,Gwarinpa,Abuja,"₦400,000,000"
5472,2023,Detached Duplex,5,5,6,6,Asokoro District,Abuja,"₦290,000,000"
5473,2023,Flat / Apartment,6,6,12,12,Bwari,Abuja,"₦200,000,000"
5474,2024,Detached Duplex,7,10,11,10,Gwarinpa,Abuja,"₦480,000,000"
5475,2024,Detached Duplex,5,5,6,Unknown,Wuye,Abuja,"₦750,000,000"
5476,2024,Flat / Apartment,12,12,16,24,Garki,Abuja,"₦700,000,000"
5477,2023,Detached Duplex,5,6,6,10,Guzape District,Abuja,"₦550,000,000"
5478,2024,Terraced Duplex,2,Unknown,3,Unknown,Dakwo,Abuja,"₦42,000,000"
5479,2024,Detached Duplex,3,3,4,2,Jabi,Abuja,"₦170,000,000"
5480,2024,Detached Duplex,4,5,5,5,Maitama District,Abuja,"₦200,000,000"
5481,2024,House,5,5,6,Unknown,Karsana,Abuja,"₦500,000,000"
5482,2024,Detached Duplex,4,4,5,4,Garki,Abuja,"₦650,000,000"
5483,2024,Terraced Duplex,5,5,6,Unknown,Asokoro District,Abuja,"₦400,000,000"
5484,2024,Terraced Duplex,3,3,4,4,Kyami,Abuja,"₦42,000,000"
5485,2024,House,5,5,6,6,Jahi,Abuja,"₦1,000,000,000"
5486,2024,Terraced Duplex,4,4,5,Unknown,Karmo,Abuja,"₦200,008,000"
5487,2024,Flat / Apartment,3,3,4,2,Wuye,Abuja,"₦100,000,000"
5488,2024,House,1,1,2,3,Gwarinpa,Abuja,"₦12,549,000"
5489,2024,Detached Duplex,5,5,6,Unknown,Karsana,Abuja,"₦445,000,000"
5490,2024,Detached Duplex,5,5,6,4,Katampe,Abuja,"₦400,000,000"
5491,2024,Detached Duplex,5,5,6,4,Asokoro District,Abuja,"₦2,000,000,000"
5492,2024,Detached Duplex,6,6,7,5,Maitama District,Abuja,"₦1,600,000,000"
5493,2024,Terraced Duplex,4,4,5,Unknown,Gwarinpa,Abuja,"₦110,000,000"
5494,2024,Detached Duplex,4,4,5,Unknown,Gwarinpa,Abuja,"₦150,000,000"
5495,2024,Detached Duplex,6,6,7,Unknown,Asokoro District,Abuja,"₦600,000,000"
5496,2024,Flat / Apartment,2,2,3,Unknown,Life Camp,Abuja,"₦35,000,000"
5497,2024,Detached Duplex,5,5,6,Unknown,Karsana,Abuja,"₦550,000,000"
5498,2024,Terraced Duplex,4,Unknown,Unknown,Unknown,Wuse,Abuja,"₦350,000,000"
5499,2024,Terraced Duplex,4,4,5,3,Wuye,Abuja,"₦170,000,000"
5500,2024,Flat / Apartment,3,Unknown,4,Unknown,Life Camp,Abuja,"₦80,000,000"
5501,2024,Detached Duplex,6,6,7,3,Asokoro District,Abuja,No price available
5502,2024,Detached Duplex,5,6,6,Unknown,Gaduwa,Abuja,"₦180,000,000"
5503,2024,Terraced Duplex,4,5,5,Unknown,Kado,Abuja,"₦330,000,000"
5504,2024,Detached Duplex,5,6,6,Unknown,Durumi,Abuja,"₦170,000,000"
5505,2024,Flat / Apartment,2,Unknown,3,Unknown,Gwarinpa,Abuja,"₦66,000,000"
5506,2024,Terraced Duplex,4,5,5,3,Jabi,Abuja,"₦700,000,000"
5507,2024,Detached Duplex,5,5,6,6,Asokoro District,Abuja,"₦1,200,000,000"
5508,2024,Detached Duplex,2,3,3,Unknown,Garki,Abuja,"₦120,000,000"
5509,2024,Detached Duplex,4,4,5,Unknown,Jabi,Abuja,"₦260,000,000"
5510,2024,Detached Duplex,5,5,6,Unknown,Life Camp,Abuja,"₦280,000,000"
5511,2024,Detached Duplex,5,5,6,Unknown,Life Camp,Abuja,"₦280,000,000"
5512,2024,Terraced Duplex,4,4,5,Unknown,Apo,Abuja,"₦160,000,000"
5513,2024,Flat / Apartment,3,3,4,2,Gaduwa,Abuja,"₦170,000,000"
5514,2024,Terraced Duplex,4,4,5,3,Katampe,Abuja,"₦180,000,000"
5515,2024,Detached Duplex,4,4,5,Unknown,Jabi,Abuja,"₦260,000,000"
5516,2024,House,280,280,1000,Unknown,Life Camp,Abuja,"₦11,000,000,000"
5517,2024,House,3,3,4,Unknown,Jabi,Abuja,"₦150,000,000"
5518,2024,Detached Duplex,9,12,12,15,Maitama District,Abuja,"₦8,050,000,000"
5519,2024,Detached Duplex,7,8,8,Unknown,Guzape District,Abuja,"₦3,300,000,000"
5520,2024,Detached Duplex,4,5,5,Unknown,Jahi,Abuja,"₦420,000,000"
5521,2024,Detached Duplex,5,5,6,Unknown,Asokoro District,Abuja,"₦800,000,000"
5522,2024,Detached Duplex,7,7,8,Unknown,Guzape District,Abuja,"₦3,500,000,000"
5523,2024,Terraced Duplex,4,5,5,2,Wuye,Abuja,"₦190,000,000"
5524,2024,Terraced Duplex,2,2,3,Unknown,Garki,Abuja,"₦200,000,000"
5525,2024,Terraced Duplex,4,5,5,2,Wuye,Abuja,"₦145,000,000"
5526,2024,Detached Duplex,5,5,6,Unknown,Gaduwa,Abuja,"₦175,000,000"
5527,2024,Detached Duplex,4,4,5,Unknown,Apo,Abuja,"₦380,000,000"
5528,2024,Detached Duplex,5,Unknown,Unknown,Unknown,Asokoro District,Abuja,"₦750,000,000"
5529,2024,House,4,5,5,Unknown,Lugbe District,Abuja,"₦60,000,000"
5530,2024,Flat / Apartment,3,3,4,2,Gaduwa,Abuja,"₦170,000,000"
5531,2024,Detached Duplex,6,Unknown,Unknown,Unknown,Katampe,Abuja,"₦800,000,000"
5532,2024,Terraced Duplex,5,5,6,2,Life Camp,Abuja,"₦95,000,000"
5533,2024,Detached Duplex,7,7,8,Unknown,Asokoro District,Abuja,"₦1,200,000,000"
5534,2024,House,3,3,4,Unknown,Jahi,Abuja,"₦170,000,000"
5535,2024,Detached Duplex,5,5,6,Unknown,Guzape District,Abuja,"₦950,000,000"
5536,2024,Detached Duplex,5,5,6,Unknown,Maitama District,Abuja,"₦1,500,000,000"
5537,2024,Terraced Duplex,4,4,5,Unknown,Apo,Abuja,"₦115,000,000"
5538,2024,Terraced Duplex,4,4,5,Unknown,Gaduwa,Abuja,"₦170,000,000"
5539,2024,Detached Duplex,4,Unknown,Unknown,Unknown,Jahi,Abuja,"₦420,000,000"
5540,2024,Detached Duplex,6,6,7,Unknown,Jabi,Abuja,"₦650,000,000"
5541,2024,Detached Bungalow,3,3,4,Unknown,Life Camp,Abuja,"₦100,000,000"
5542,2024,Terraced Duplex,4,5,5,Unknown,Mabushi,Abuja,"₦230,000,000"
5543,2024,Terraced Duplex,5,5,6,Unknown,Gaduwa,Abuja,"₦185,000,000"
5544,2024,Flat / Apartment,3,4,4,2,Katampe,Abuja,"₦100,000,000"
5545,2024,Flat / Apartment,2,2,3,2,Kubwa,Abuja,"₦37,000,000"
5546,2024,Terraced Duplex,5,5,6,Unknown,Life Camp,Abuja,"₦550,000,000"
5547,2024,Terraced Duplex,5,5,6,3,Life Camp,Abuja,"₦80,000,000"
5548,2024,Detached Duplex,5,5,6,Unknown,Gwarinpa,Abuja,"₦475,000,000"
5549,2024,Terraced Duplex,3,Unknown,4,Unknown,Galadimawa,Abuja,"₦80,000,000"
5550,2024,Detached Duplex,6,6,7,3,Asokoro District,Abuja,No price available
5551,2024,Detached Duplex,6,6,7,8,Katampe,Abuja,"₦800,000,000"
5552,2024,Detached Duplex,5,5,6,Unknown,Jabi,Abuja,"₦200,000,000"
5553,2024,Detached Duplex,4,4,7,Unknown,Guzape District,Abuja,"₦700,000,000"
5554,2024,Flat / Apartment,3,4,4,Unknown,Garki,Abuja,"₦130,000,000"
5555,2024,Terraced Duplex,4,Unknown,5,Unknown,Maitama District,Abuja,"₦650,000,000"
5556,2024,Detached Duplex,7,Unknown,8,Unknown,Maitama District,Abuja,"₦4,600,000,000"
5557,2024,Terraced Duplex,4,5,5,Unknown,Gwarinpa,Abuja,"₦120,000,000"
5558,2024,Detached Duplex,5,6,6,4,Jahi,Abuja,"₦210,000,000"
5559,2024,Detached Duplex,9,10,11,5,Gwarinpa,Abuja,"₦650,000,000"
5560,2024,Terraced Duplex,5,6,6,Unknown,Maitama District,Abuja,"₦3,800,000,000"
5561,2024,Terraced Duplex,3,4,4,Unknown,Life Camp,Abuja,"₦41,000,000"
5562,2024,Detached Duplex,5,6,6,Unknown,Asokoro District,Abuja,"₦520,000,000"
5563,2024,Terraced Duplex,4,5,5,Unknown,Durumi,Abuja,"₦180,000,000"
5564,2024,Terraced Duplex,5,6,6,Unknown,Maitama District,Abuja,"₦3,800,000,000"
5565,2024,Terraced Duplex,3,4,4,Unknown,Life Camp,Abuja,"₦41,000,000"
5566,2024,Terraced Duplex,4,4,5,3,Gaduwa,Abuja,"₦150,000,000"
5567,2024,Flat / Apartment,3,Unknown,4,Unknown,Jahi,Abuja,"₦85,000,000"
5568,2024,Detached Duplex,6,7,7,10,Guzape District,Abuja,"₦2,500,000,000"
5569,2024,Flat / Apartment,3,Unknown,4,4,Jahi,Abuja,"₦85,000,000"
5570,2024,Detached Duplex,5,6,6,Unknown,Gwarinpa,Abuja,"₦350,000,000"
5571,2024,Flat / Apartment,3,4,4,Unknown,Maitama District,Abuja,"₦250,000,000"
5572,2024,Flat / Apartment,3,Unknown,4,Unknown,Apo,Abuja,"₦45,000,000"
5573,2024,Detached Duplex,7,7,8,Unknown,Katampe,Abuja,"₦750,000,000"
5574,2024,Detached Duplex,6,6,7,Unknown,Asokoro District,Abuja,"₦600,000,000"
5575,2024,Terraced Duplex,4,4,5,5,Life Camp,Abuja,"₦130,000,000"
5576,2024,House,5,5,6,5,Asokoro District,Abuja,"₦8,000,000,000"
5577,2024,Terraced Duplex,4,Unknown,Unknown,Unknown,Apo,Abuja,"₦80,000,000"
5578,2024,Terraced Duplex,4,4,5,3,Asokoro District,Abuja,"₦180,000,000"
5579,2024,Terraced Duplex,5,6,6,4,Jahi,Abuja,"₦250,000,000"
5580,2024,Detached Duplex,6,7,7,7,Gwarinpa,Abuja,"₦450,000,000"
5581,2024,Detached Duplex,4,5,5,Unknown,Jabi,Abuja,"₦200,000,000"
5582,2024,Detached Duplex,5,5,6,Unknown,Guzape District,Abuja,"₦850,000,000"
5583,2023,Detached Duplex,8,9,9,10,Gwarinpa,Abuja,"₦600,000,000"
5584,2024,Flat / Apartment,2,3,3,Unknown,Guzape District,Abuja,"₦90,000,000"
5585,2024,Detached Duplex,6,6,7,Unknown,Apo,Abuja,"₦490,000,000"
5586,2024,Detached Duplex,7,7,8,Unknown,Maitama District,Abuja,"₦2,700,000,000"
5587,2024,Terraced Duplex,4,4,5,4,Wuse,Abuja,"₦220,000,000"
5588,2024,Detached Duplex,4,4,5,5,Gwarinpa,Abuja,"₦230,000,000"
5589,2024,Terraced Duplex,6,6,6,8,Gwarinpa,Abuja,"₦550,000,000"
5590,2024,Detached Duplex,6,6,7,3,Asokoro District,Abuja,No price available
5591,2024,Terraced Duplex,5,Unknown,6,3,Gaduwa,Abuja,"₦140,000,000"
5592,2024,Detached Duplex,5,Unknown,6,Unknown,Galadimawa,Abuja,"₦160,000,000"
5593,2024,Detached Duplex,6,6,7,3,Asokoro District,Abuja,No price available
5594,2024,House,4,4,5,Unknown,Katampe,Abuja,"₦550,000,000"
5595,2024,Flat / Apartment,3,Unknown,4,Unknown,Wuye,Abuja,"₦150,000,000"
5596,2024,Flat / Apartment,3,3,4,3,Apo,Abuja,"₦63,000,000"
5597,2024,Detached Duplex,8,9,9,Unknown,Maitama District,Abuja,"₦4,000,000,000"
5598,2024,Flat / Apartment,2,Unknown,Unknown,Unknown,Idu Industrial,Abuja,"₦17,865,120"
5599,2024,House,7,8,8,5,Asokoro District,Abuja,"₦1,800,000,000"
5600,2024,Terraced Duplex,4,5,5,Unknown,Jahi,Abuja,"₦300,000,000"
5601,2024,Detached Duplex,4,5,5,Unknown,Wuye,Abuja,"₦280,000,000"
5602,2024,House,3,4,4,Unknown,Wuye,Abuja,"₦480,000,000"
5603,2024,Detached Duplex,5,6,6,Unknown,Guzape District,Abuja,"₦950,000,000"
5604,2024,Terraced Duplex,6,6,7,4,Kukwaba,Abuja,"₦380,000,000"
5605,2024,Detached Duplex,4,4,5,Unknown,Katampe,Abuja,"₦650,000,000"
5606,2024,Detached Duplex,5,5,6,Unknown,Guzape District,Abuja,"₦700,000,000"
5607,2024,Terraced Duplex,4,4,5,Unknown,Maitama District,Abuja,"₦550,000,000"
5608,2024,Terraced Duplex,4,4,5,Unknown,Wuse 2,Abuja,"₦650,000,000"
5609,2024,Terraced Duplex,4,5,5,Unknown,Garki,Abuja,"₦170,000,000"
5610,2024,Detached Duplex,7,Unknown,Unknown,Unknown,Maitama District,Abuja,"₦2,300,000,000"
5611,2024,Detached Duplex,8,8,7,Unknown,Guzape District,Abuja,"₦1,800,000,000"
5612,2024,Terraced Duplex,2,2,2,2,Kyami,Abuja,"₦32,842,000"
5613,2024,Terraced Duplex,4,5,6,4,Wuye,Abuja,"₦250,000,000"
5614,2024,Detached Duplex,4,Unknown,Unknown,Unknown,Maitama District,Abuja,"₦2,500,000,000"
5615,2024,Detached Duplex,5,5,5,Unknown,Lugbe District,Abuja,"₦63,246,500"
5616,2024,Detached Bungalow,3,Unknown,Unknown,Unknown,Life Camp,Abuja,"₦135,000,000"
5617,2024,Detached Bungalow,3,4,4,4,Gwarinpa,Abuja,"₦160,000,000"
5618,2024,Detached Duplex,5,Unknown,Unknown,Unknown,Asokoro District,Abuja,No price available
5619,2024,Flat / Apartment,2,2,3,12,Gwarinpa,Abuja,"₦30,000,000"
5620,2023,Detached Duplex,5,6,6,8,Life Camp,Abuja,"₦140,000,000"
5621,2024,Terraced Duplex,4,4,5,Unknown,Jahi,Abuja,"₦180,000,000"
5622,2024,Detached Duplex,5,Unknown,Unknown,Unknown,Maitama District,Abuja,"₦2,500,000,000"
5623,2024,Detached Duplex,8,Unknown,Unknown,Unknown,Maitama District,Abuja,"₦1,800,000,000"
5624,2024,Terraced Duplex,4,5,5,Unknown,Gwarinpa,Abuja,"₦150,000,000"
5625,2024,Detached Duplex,5,Unknown,Unknown,Unknown,Life Camp,Abuja,"₦550,000,000"
5626,2024,Flat / Apartment,3,3,4,2,Wuye,Abuja,"₦90,000,000"
5627,2024,Terraced Duplex,4,5,5,Unknown,Guzape District,Abuja,"₦270,000,000"
5628,2024,Detached Duplex,6,6,7,4,Guzape District,Abuja,"₦900,000,000"
5629,2024,House,5,6,6,5,Gwarinpa,Abuja,"₦350,000,000"
5630,2024,Flat / Apartment,1,1,1,1,Kyami,Abuja,"₦12,500,000"
5631,2024,Flat / Apartment,2,2,2,2,Gaduwa,Abuja,"₦53,700,000"
5632,2024,Detached Bungalow,4,5,4,5,Jikwoyi,Abuja,"₦25,000,000"
5633,2024,Terraced Duplex,4,5,5,Unknown,Jahi,Abuja,"₦170,000,000"
5634,2024,House,5,6,6,3,Life Camp,Abuja,"₦180,000,000"
5635,2024,Terraced Duplex,3,Unknown,Unknown,Unknown,Central Business District,Abuja,"₦40,500,000"
5636,2024,Detached Bungalow,3,4,4,4,Idu Industrial,Abuja,"₦35,000,000"
5637,2024,Terraced Duplex,4,4,4,Unknown,Asokoro District,Abuja,"₦280,000,000"
5638,2024,Flat / Apartment,3,4,4,2,Wuye,Abuja,"₦130,000,000"
5639,2024,Terraced Duplex,4,4,5,Unknown,Wuse,Abuja,"₦220,000,000"
5640,2024,Terraced Duplex,4,4,5,Unknown,Wuse,Abuja,"₦220,000,000"
5641,2024,Detached Duplex,6,6,7,Unknown,Karsana,Abuja,"₦300,000,000"
5642,2024,Detached Duplex,6,6,7,Unknown,Wuye,Abuja,"₦565,000,000"
5643,2024,Detached Duplex,5,5,6,Unknown,Katampe,Abuja,"₦800,000,000"
5644,2024,Terraced Duplex,4,4,5,4,Idu Industrial,Abuja,"₦150,000,000"
5645,2024,Flat / Apartment,2,2,3,4,Idu Industrial,Abuja,"₦60,000,000"
5646,2024,Terraced Duplex,5,5,6,4,Wuye,Abuja,"₦220,000,000"
5647,2024,Detached Duplex,5,5,6,5,Lokogoma District,Abuja,"₦270,000,000"
5648,2024,Detached Duplex,10,Unknown,Unknown,Unknown,Katampe,Abuja,"₦800,000,000"
5649,2024,Terraced Duplex,4,5,5,15,Guzape District,Abuja,"₦850,000,000"
5650,2024,Flat / Apartment,3,3,4,3,Garki,Abuja,"₦120,000,000"
5651,2024,Terraced Duplex,4,5,5,Unknown,Katampe,Abuja,"₦450,000,000"
5652,2024,Detached Bungalow,3,4,4,4,Idu Industrial,Abuja,"₦35,000,000"
5653,2024,Detached Duplex,4,4,5,6,Lokogoma District,Abuja,"₦250,000,000"
5654,2024,Detached Bungalow,5,4,5,Unknown,Gwarinpa,Abuja,"₦90,000,000"
5655,2024,Flat / Apartment,3,3,4,Unknown,Katampe,Abuja,"₦110,000,000"
5656,2024,Detached Duplex,6,6,7,3,Asokoro District,Abuja,No price available
5657,2024,Detached Duplex,4,Unknown,Unknown,Unknown,Gwarinpa,Abuja,"₦200,000,000"
5658,2024,Terraced Duplex,5,5,6,3,Wuye,Abuja,"₦220,000,000"
5659,2024,Terraced Duplex,4,4,5,Unknown,Jahi,Abuja,"₦140,000,000"
5660,2024,Flat / Apartment,3,3,4,20,Durumi,Abuja,"₦380,000,000"
5661,2024,Flat / Apartment,4,4,5,Unknown,Wuye,Abuja,"₦150,000,000"
5662,2024,Terraced Duplex,4,4,5,Unknown,Asokoro District,Abuja,"₦480,000,000"
5663,2024,House,4,4,5,Unknown,Wuye,Abuja,"₦200,000,000"
5664,2024,Terraced Duplex,3,3,3,3,Kyami,Abuja,"₦37,700,000"
5665,2024,Flat / Apartment,3,4,4,Unknown,Katampe,Abuja,"₦120,000,000"
5666,2024,Terraced Duplex,4,4,5,3,Jahi,Abuja,"₦250,000,000"
5667,2024,Detached Duplex,6,Unknown,7,Unknown,Wuye,Abuja,"₦565,000,000"
5668,2024,Flat / Apartment,3,3,4,Unknown,Kaura,Abuja,"₦70,000,000"
5669,2024,Detached Bungalow,3,6,7,6,Karsana,Abuja,"₦150,000,000"
5670,2024,Detached Bungalow,3,5,6,8,Karsana,Abuja,"₦145,000,000"
5671,2024,Detached Bungalow,3,5,6,6,Gwarinpa,Abuja,"₦160,000,000"
5672,2024,Detached Duplex,7,7,8,15,Gwarinpa,Abuja,"₦600,000,000"
5673,2024,Terraced Duplex,4,4,5,4,Apo,Abuja,"₦150,000,000"
5674,2024,Flat / Apartment,3,Unknown,4,Unknown,Jahi,Abuja,"₦100,000,000"
5675,2024,Flat / Apartment,3,Unknown,4,Unknown,Mabushi,Abuja,"₦130,000,000"
5676,2024,Terraced Duplex,4,5,5,Unknown,Kado,Abuja,"₦300,000,000"
5677,2024,Detached Duplex,4,4,5,Unknown,Mabushi,Abuja,"₦250,000,000"
5678,2024,Flat / Apartment,3,3,4,Unknown,Kaura,Abuja,"₦90,000,000"
5679,2024,Flat / Apartment,3,3,4,2,Gaduwa,Abuja,"₦170,000,000"
5680,2024,House,7,7,8,Unknown,Asokoro District,Abuja,"₦2,800,000,000"
5681,2024,Detached Duplex,5,5,6,Unknown,Karsana,Abuja,"₦400,000,000"
5682,2024,Terraced Duplex,4,4,5,Unknown,Guzape District,Abuja,"₦450,000,000"
5683,2024,Detached Duplex,4,4,5,Unknown,Galadimawa,Abuja,"₦240,000,000"
5684,2024,Detached Duplex,6,6,7,Unknown,Kukwaba,Abuja,"₦500,000,000"
5685,2024,Terraced Duplex,4,4,5,Unknown,Jahi,Abuja,"₦160,000,000"
5686,2024,Detached Duplex,6,Unknown,7,Unknown,Katampe,Abuja,"₦700,000,000"
5687,2024,Detached Duplex,5,5,6,Unknown,Gwarinpa,Abuja,"₦265,000,000"
5688,2024,Terraced Duplex,4,5,5,Unknown,Idu Industrial,Abuja,"₦150,000,000"
5689,2024,House,6,Unknown,7,Unknown,Asokoro District,Abuja,"₦1,600,000,000"
5690,2024,Terraced Duplex,4,4,5,5,Katampe,Abuja,"₦300,000,000"
5691,2024,Terraced Duplex,4,6,5,3,Jabi,Abuja,"₦500,000,000"
5692,2024,Flat / Apartment,2,Unknown,Unknown,Unknown,Jahi,Abuja,"₦75,000,000"
5693,2024,Flat / Apartment,3,3,4,2,Gaduwa,Abuja,"₦170,000,000"
5694,2024,Terraced Duplex,4,4,5,3,Gaduwa,Abuja,"₦120,000,000"
5695,2024,Detached Bungalow,3,3,4,5,Galadimawa,Abuja,"₦60,000,000"
5696,2024,Terraced Duplex,4,5,5,Unknown,Jahi,Abuja,"₦300,000,000"
5697,2024,Detached Duplex,6,6,7,3,Asokoro District,Abuja,No price available
5698,2024,Terraced Duplex,4,4,5,Unknown,Guzape District,Abuja,"₦280,000,000"
5699,2024,Terraced Duplex,5,5,6,Unknown,Guzape District,Abuja,"₦300,000,000"
5700,2024,Detached Duplex,4,4,5,12,Wuse 2,Abuja,"₦870,000,000"
5701,2024,Terraced Duplex,4,5,5,2,Jabi,Abuja,"₦275,000,000"
5702,2024,Flat / Apartment,3,4,4,2,Guzape District,Abuja,"₦168,000,000"
5703,2024,Detached Duplex,4,4,5,Unknown,Apo,Abuja,"₦190,000,000"
5704,2024,Terraced Duplex,4,Unknown,5,Unknown,Kado,Abuja,"₦380,000,000"
5705,2024,Terraced Duplex,4,4,5,Unknown,Life Camp,Abuja,"₦240,000,000"
5706,2024,Terraced Duplex,4,4,5,Unknown,Life Camp,Abuja,"₦220,000,000"
5707,2024,Flat / Apartment,4,5,5,3,Life Camp,Abuja,"₦130,000,000"
5708,2024,Terraced Duplex,4,4,5,Unknown,Guzape District,Abuja,"₦255,000,000"
